		capredover			CAP39		capovereye	16		respect 1 	sexy 0		40
		capredup			CAP40		caprimup	16		respect 1 	sexy 0		40
		capblue				CAP41		cap			16		respect 1 	sexy 0		40
		capblueback			CAP42		capback		16		respect 1 	sexy 0		40
		capblueside			CAP43		capside		16		respect 1 	sexy 0		40
		capblueover			CAP44		capovereye	16		respect 1 	sexy 0		40
		capblueup			CAP45		caprimup	16		respect 1 	sexy 0		40
		skullyblk			CAP57		skullycap	16		respect 1	sexy 0		60
		skullygrn			CAP58		skullycap	16		respect 3	sexy 0		60			# END OF SUBURBAN 		
		hatmancblk			MANCBLK		hatmanc		16		respect 2 	sexy 2		20
		hatmancplaid		MANCPLD		hatmanc		16		respect 2 	sexy 2		20
		capzip				CAP46		cap			16		respect 1 	sexy 0		40
		capzipback			CAP47		capback		16		respect 1 	sexy 0		40
		capzipside			CAP48		capside		16		respect 1 	sexy 0		40
		capzipover			CAP49		capovereye	16		respect 1 	sexy 0		40
		capzipup			CAP50		caprimup	16		respect 1 	sexy 0		40			# END OF ZIP HATS																						
		beretred            CAP17       beret		16		respect 1 	sexy 2		900
		beretblk            CAP18       beret		16		respect 1 	sexy 2		900
		capblk				CAP51		cap			16		respect 1 	sexy 0		40
		capblkback			CAP52		capback		16		respect 1 	sexy 0		40
		capblkside			CAP53		capside		16		respect 1 	sexy 0		40
		capblkover			CAP54		capovereye	16		respect 1 	sexy 0		40
		capblkup			CAP55		caprimup	16		respect 1 	sexy 0		40			# END OF VICTIM HATS				   
		trilbydrk			TRIBY1		trilby		16		respect 3 	sexy 2		300
		trilbylght			TRIBY2		trilby		16		respect 3 	sexy 2		300
		bowler				BOWLER1		bowler		16		respect	1	sexy 2		500
		bowlerred			BOWLER2		bowler		16		respect	2	sexy 3		600
		bowlerblue			BOWLER3		bowler		16		respect	2	sexy 2		600
		bowleryellow		BOWLER4		bowler		16		respect	2	sexy 2		700
		boater				BOATHA1		boater		16		respect 3   sexy 2		800
		bowlergang			BOWLER5		bowler		16 		respect 3   sexy 2      550
		boaterblk			BOATHA2		boater		16		respect 3   sexy 2		700			# END OF DIDIE SACHS HATS																							
		gimpleg				GIMP		gimpleg		17		respect 10 	sexy 10		0
		valet				VALETU		valet		17		respect 0 	sexy 0		0
		countrytr			COUNTRY		countrytr	17 		respect 0 	sexy 0		0
		croupier			CROUP		valet		17 		respect 0 	sexy 15		0
		policetr			POLICE		policetr	17		respect 5 	sexy 10		0
		balaclava			BALACLA		balaclava	17		respect 2 	sexy 0		0
		pimptr				PIMPSUT		pimptr		17      respect 10  sexy 15     0
		garageleg			RDRIVER		garagetr	17		respect 5	sexy 5		0
		medictr				PAMEDIC		medictr		17      respect 15  sexy 10     0
	end

	section Haircuts
		#texturename,	nametag,	modelname,	type,	stats to change,	price
		#type is a number and can be one of the following
		# 1 = hair cant go over 30 for stats
		# 15 = facial hair
		#texturename,	nametag,	modelname,	type,	stats to change,		price
		player_face     HEAD        head        1 		respect 5   sexy 15     50
		hairblond		BLHAIR		head		1		respect 0   sexy 15     50
		hairred			REDHAIR		head		1		respect 10  sexy 0      200
		hairblue		BLUHAIR		head		1		respect 10  sexy 0      200
		hairgreen		GRNHAIR		head		1		respect 20  sexy 0      200
		hairpink		PNKHAIR		head		1		respect 0   sexy 0      200
		bald			BALD		head		1		respect 10  sexy 20     10
		baldbeard		BLADBEA		head		1		respect 15  sexy 15     50
		baldtash		BALDTSH		head		1		respect 15  sexy 15     25
		baldgoatee		BALDGOT		head		1		respect 15  sexy 10     35
		highfade		HIGHFAD		head		1		respect 20  sexy 20     150
		highafro		AFROHI		highafro	1		respect 15  sexy 0      150
		wedge			WEDGE       wedge       1		respect 20  sexy 20     150
		slope			SLOPE		slope		1		respect 20  sexy 10     200
		jhericurl		JHERI		jheri		1		respect 5  	sexy 25     350
		cornrows		CORNROW		cornrows	1		respect 30  sexy 30     500
		cornrowsb		CORNRO2		cornrows	1		respect 30  sexy 30     550
		tramline		TRAMLIN		tramline	1		respect 25  sexy 30     400
		groovecut		GROOVE		groovecut	1		respect 30  sexy 30     500
		mohawk			MOHAWK		mohawk		1		respect 20	sexy 10		200
		mohawkblond		MOHAWKB		mohawk		1		respect 10	sexy 15		250
		mohawkpink		MOHAWKP		mohawk		1		respect 0	sexy 0		400
		mohawkbeard		MOHAKBE		mohawk		1		respect 10	sexy 0		250
		afro			AFRO		afro	 	1	   	respect 15	sexy 10		150
		afrotash		AFROT		afro		1		respect 20	sexy 5		200
		afrobeard		AFROB		afro		1		respect 20	sexy 5		250
		afroblond		AFROBL		afro		1		respect 15	sexy 15		300
		flattop			AFROFL		flattop		1		respect 25	sexy 25		500
		elvishair		ELVISHA		elvishair	1		respect 0	sexy 0		1000
		beard			BEARD		head		1		respect 10	sexy 10		80
		tash			TASH		head		1		respect 10	sexy 10		50
		goatee			GOATEE		head		1		respect 10	sexy 0		100
		afrogoatee		AFROGOT		afro		1		respect 20	sexy 0		300
	end

	section Tattoos
		#texturename,	nametag,	type1,	type2,	stats to change,	price
		#type is a number and can be one of the following cant go over 20 for stats
		# - = no type
		# 4 = left upper arm
		# 5 = left lower arm
		# 6 = right upper arm
		# 7 = right lower arm
		# 8 = back top
		# 9 = left chest
		# 10 = right chest
		# 11 = stomach
		# 12 = lower back
		#texturename,	nametag,	type1,	type2,	stats to change,			price
		4weed			4WEED		4		-		respect 1		sexy 2		50	   
		4rip			4RIP		4		-		respect 1		sexy 2		45
		4spider			4SPIDER		4		-		respect 2		sexy 2		60
		5gun			5GUN		5		-		respect 2		sexy 2		50
		5cross			5CROSS		5		-		respect 1		sexy 2		70
		5cross2			5CROSS2		5		-		respect 2		sexy 2		80
		5cross3			5CROSS3		5		-		respect 1		sexy 2		30
		6aztec			6AZTEC		6		-		respect 2		sexy 2		40
		6crown			6CROWN		6		-		respect 1		sexy 2		50
		6clown			6CLOWN		6		-		respect 2		sexy 2		60
		6africa			6AFRICA		6		-		respect 2		sexy 2		90
		7cross			7CROSS		7		-		respect 1		sexy 2		25
		7cross2			7CROSS2		7		-		respect 1		sexy 2		40
		7cross3			7CROSS3		7		-		respect 2		sexy 2		70
		7mary			7MARY		7		-		respect 2		sexy 2		100
		8sa				8SA			8		-		respect 3		sexy 3		150
		8sa2			8SA2		8		-		respect 3		sexy 3		250
		8sa3			8SA3		8		-		respect 3		sexy 3		350
		8westside		8WESTSD		8		-		respect 3		sexy 3		200
		8santos			8SANTOS		8		-		respect 3		sexy 3		150
		8poker			8POKER		8		-		respect 3		sexy 3		200
		8gun			8GUN		8		-		respect 3		sexy 3		450
		9crown			9CROWN		9		-		respect 2		sexy 1		125
		9gun			9GUN		9		-		respect 2		sexy 2		50
		9gun2			9GUN2		9		-		respect 2		sexy 1		70
		9homeboy		9HOMBY		9		-		respect 2		sexy 2		100
		9bullet			9BULLT		9		-		respect 2		sexy 1		90
		9rasta			9RASTA		9		-		respect 2		sexy 2		125
		10ls			10LS		10		-		respect 2		sexy 2		80
		10ls2			10LS2		10		-		respect 2		sexy 2		45
		10ls3			10LS3		10		-		respect 2		sexy 2		50
		10ls4			10LS4		10		-		respect 2		sexy 2		100
		10ls5			10LS5		10		-		respect 2		sexy 2		65
		10og			10OG		10		-		respect 2		sexy 2		90
		10weed			10WEED		10		-		respect 2		sexy 2		40				
		11grove			11GROVE		11		-		respect 2		sexy 2		70
		11grove2		11GROV2		11		-		respect 2		sexy 2		125
		11grove3		11GROV3		11		-		respect 2		sexy 2		100
		11dice			11DICE		11		-		respect 2		sexy 2		90
		11dice2			11DICE2		11		-		respect 2		sexy 2		50
		11jail			11JAIL		11		-		respect 2		sexy 2		30
		11godsgift		11GGIFT		11		-		respect 2		sexy 2		200
		12angels		12ANGEL		12		-		respect 3		sexy 3		450
		12mayabird		12MAYBR		12		-		respect 3		sexy 3		550
		12dagger		12DAGER		12		-		respect 3		sexy 3		350
		12bandit		12BNDIT		12		-		respect 3		sexy 3		600
		12cross7		12CROSS		12		-		respect 3		sexy 3		500
		12mayaface		12MYFAC		12		-		respect 3		sexy 3		525				
	end

	section Food
		#name,          nametag,	stats to change,			price
		burgerlow		BURLOW		calories	20	-	-		2
		burgermed		BURMED		calories	40	-	-  		5
		burgerhigh		BURHIG		calories	70	-	-		10
		burger_healthy	BURHEAL		health		40	-	-		5
		clucklow 		CLULOW		calories	20	-	-		2
		cluckmed		CLUMED		calories	40	-	-		5
		cluckhigh		CLUHIG		calories	70	-	-  		10
		cluck_healthy	CLUHEAL		health		40	-	-		10
		pizzalow		PIZLOW		calories	20	-	-		2
		pizzamed		PIZMED		calories	40	-	-		5
		pizzahigh		PIZHIG		calories	70	-	-		10
		pizza_healthy	PIZHEAL		health		40	-	-		10
		rustylow		RUSLOW		calories	20	-	-  		2
		rustymed		RUSMED		calories 	40	-	-		5
		rustyhigh		RUSHIG		calories	70	-	-		10

	end

	section Weapons
		# weapontype,	nametag,	ammo,	stats to change,			price
		pistol			PISTOL		30		respect 0 		sexy 0		200
		pistol_silenced	PISTSL		30		respect 0 		sexy 0		600
		desert_eagle    DEAGLE		15		respect	0		sexy 0		1200
		grenade			GRENADE		5		respect	0		sexy 0		300
	   	shotgun			SHOTGN1		15		respect	0		sexy 0		600
		spas12			SHOTGN2 	10		respect	0 		sexy 0		1000
		sawnoff			SHOTGN3 	12		respect	0 		sexy 0		800
		micro_uzi		UZI			60		respect	0		sexy 0		500
		tec9			TEC9		60		respect	0		sexy 0		300 
		mp5				MP5			90		respect	0		sexy 0		2000
		ak47			AK			120		respect	0		sexy 0		3500
		m4				M4			150		respect	0		sexy 0		4500
		countryrifle	RIFLE		20		respect	0		sexy 0		1000
		sniperrifle		SNIPE		10		respect	0		sexy 0		5000
	   	rlauncher		ROCKET		5		respect 0		sexy 0		10000
		rlauncher_hs	ROCKHS		5		respect 0		sexy 0		12000
		fthrower		FLAMET		80		respect	0		sexy 0		6000
		satchel_charge	DETONA		1		respect	0		sexy 0		2000
		minigun			MINIGU		500		respect	0		sexy 0		10000
		armour			ARMOUR		1		respect 0		sexy 0		200
	  end

	section Furniture
	end

	section Gifts
	end

	section Property
	end

end

section shops

	section uniform
		type clothes
		item gimpleg
		item valet
		item countrytr
		item croupier
		item policetr
		item pimptr
		item garageleg
		item medictr
	end

	section CSchp # BINCO
		type clothes
		item vest
		item vestblack
		item hoodyAgreen      	
		item tshirtwhite		
		item tshirtilovels	
		item tshirtblunts
		item shirtbgang			
		item shirtbcheck		
		item field			
		item tshirterisyell  
		item tshirterisorn 
		item trackytop2eris 		# END OF BINCO TORSO
		item legsblack 
		item legsheart
		item worktrcamogrn
		item worktrcamogry
		item worktrgrey
		item worktrkhaki
		item tracktr	
		item jeansdenim
		item tracktreris
		item biegetr
		item denimsgang
		item tracktrgang			# END OF BINCO LEGS
		item sandal
		item sandalsock
		item flipflop
		item cowboyboot2
		item bask2semi
		item bask1eris
		item sneakerbincgang
		item sneakerbincblu
		item sneakerbincblk			# END OF BINCO SHOES
		item groucho			   
		item zorro
		item eyepatch
		item bandred3
		item bandblue3
		item bandgang3
		item bandblack3				# END OF BINCO GLASSES
		item watchpink
		item watchyellow			# END OF BINCO WATCH	
		item dogtag
		item neckafrica				# END OF BINCO CHAIN
		item bandred
		item bandblue
		item bandgang
		item bandblack
		item bandred2
		item bandblue2 
		item bandblack2
		item bandgang2
		item capknitgrn
		item captruck
		item cowboy
		item hattiger				# END OF BINCO HATS
	end

	section CSsprt # PROLAPSE
		type clothes
		item bbjackrim       	
		item bballjackrstar		
		item baskballdrib		
		item baskballrim					
		item sixtyniners			
		item tshirtprored		
		item tshirtproblk
		item bandits		
	    item trackytop1pro
		item shellsuit
	    item hockeytop			
	    item bbjersey			# END OF PRO-LAPS TORSO		
		item tracktrpro
		item tracktrwhstr
		item tracktrblue
		item bbshortwht
		item boxshort
		item bbshortred
		item shellsuittr		# END OF PRO-LAPS LEGS
		item hitop				
		item convproblk
		item convproblu
		item convprogrn
		item sneakerprored
		item sneakerproblu
		item sneakerprowht
		item bask1prowht
		item bask1problk
		item boxingshoe			# END OF PRO-LAPS SHOES
		item stopwatch					
		item necksaints			# END OF PRO-LAPS CHAIN		
		item watchpro
		item watchpro2			# END OF PRO-LAPS WATCHES
		item glasses01dark		
		item glasses04dark		# END OF PRO-LAPS GLASSES
		item capgang
		item capgangback
		item capgangside
		item capgangover
		item capgangup
		item boxingcap
		item hockey
		item helmet
		item moto
		item bikerhelmet		# END OF PRO-LAPS HATS	
	end

	section LACS1 # sub URBAN Clothes shop
		type clothes
		item tshirtheatwht		
		item tshirtbobomonk											
		item tshirtbobored
		item tshirtbase5
		item tshirtsuburb
		item hoodyamerc
		item hoodyabase5
		item hoodyarockstar
		item wcoatblue
		item coach
		item coachsemi
		item sweatrstar				# END OF SUB URBAN TORSO
		item shortsgrey
		item shortskhaki
		item chongergrey
		item chongergang			
		item chongerred			
		item chongerblue
		item shortsgang		
		item denimsred				# END OF SUBURBAN LEGS			
		item convheatblk
		item convheatred
		item convheatorn
		item sneakerheatwht
		item sneakerheatgry
		item sneakerheatblk
		item bask2heatwht
		item bask2heatband			# END OF ZIP SHOES
		item glasses03red
		item glasses03blue			# END OF GLASSES
		item necksilver			
		item neckls					# END OF CHAINS
		item watchsub1			
		item watchsub2				# END OF WATCH
		item capred
		item capredback
		item capredside
		item capredover
		item capredup
		item capblue
		item capblueback
		item capblueside
		item capblueover
		item capblueup
		item skullyblk
		item skullygrn				# END OF SUBURBAN HATS		 
	end
			
	section clothgp # ZIP
		type clothes
		item hoodyAblue			
		item hoodyAblack
		item tshirt2horiz
		item sleevtbrown
		item shirtablue
		item shirtayellow
		item shirtagrey
		item shirtbplaid
	    item tshirtzipcrm
		item tshirtzipgry
	    item denimfade
	    item bowling			# END OF ZIP TORSO
		item chinosbiege
		item chinoskhaki
		item chinosblack
		item chinosblue
		item cutoffchinos
		item cutoffchinosblue	# END OF ZIP LEGS
		item timbergrey
		item timberred
		item timberfawn
		item timberhike			# END OF ZIP SHOES
		item neckhash		
		item neckgold
		item watchzip1			
		item watchzip2			# END OF ZIP WATCHES
		item glasses01
		item glasses04			# END OF ZIP GLASSES
		item hatmancblk
		item hatmancplaid
		item capzip
		item capzipback
		item capzipside
		item capzipover
		item capzipup			# END OF ZIP HATS
	end
		
	section Csdesgn # VICTIM 
		type clothes
		item hoodjackbeige						
		item suit1grey
		item suit1blk
		item leather
		item painter
		item hawaiiwht
		item hawaiired	
		item sportjack				# END OF VICTIM TORSO
		item leathertr
		item leathertrchaps
		item suit1trgrey
		item suit1trblk
		item cutoffdenims			# END OF VICTIM LEGS
		item cowboyboot
		item biker
		item snakeskin				# END OF VICTIM SHOES
		item neckropes				
		item neckropeg 				# END OF VICTIM CHAINS
		item watchgno
		item watchgno2				# END OF VICTIM WATCHES
		item glasses03dark
		item glasses03				# END OF VICTIM GLASSES
		item beretred
		item beretblk
		item capblk
		item capblkback
		item capblkside
		item capblkover
		item capblkup
		item tshirtmaddgrey
		item tshirtmaddgrn
		item tshirtlocgrey
		item baskballloc			# END OF VICTIM HATS	
	end
	
	section Csexl # DIDIE SACHS
		type clothes
		item suit2grn
		item suit1red
		item suit1blue
		item suit1yellow
		item tuxedo
		item suit1gang
		item letter					# END OF DIDIE SACHS TORSO
		item suit1trred
		item suit1trblue
		item suit1tryellow
	    item suit1trgreen
	    item suit1trblk2
		item suit1trgang			# END OF DIDIE SACHS LEGS	     			
		item shoedressblk
		item shoedressbrn																						
		item shoespatz				# END OF DIDIE SACHS SHOES	
		item neckcross
		item neckdollar				# END OF DIDIE SACHS CHAIN	
		item glasses05dark			
		item glasses05				# END OF GLASSES				 
		item watchcro
		item watchcro2				# END OF DIDIE SACHS WATCH
		item trilbydrk
		item trilbylght
		item bowler
		item bowlerred
		item bowlerblue
		item bowleryellow
		item bowlergang
		item boater	
		item boaterblk				# END OF DIDIE SACHS HAT						
	end

	section FDchick # Chicken Wings
		type food
		item clucklow 					
		item cluckmed					
		item cluckhigh
		item cluck_healthy	
	end
		
	section FDpiza # pizza
		type food
		item pizzalow					
		item pizzamed					
		item pizzahigh
		item pizza_healthy
	end
	
	section FDburg # burger shot
		type food
		item burgerlow					
		item burgermed					
		item burgerhigh
		item burger_healthy		
	end

	section ammun1
		type weapons
		item pistol
		item tec9
		item micro_uzi
		item shotgun
		item grenade
		item armour
		item mp5
		item sawnoff
		item pistol_silenced
		item satchel_charge
		item countryrifle
		item sniperrifle
		item ak47
		item m4
		item desert_eagle		
		item spas12
	end

	section ammun2
		type weapons
		item pistol
		item tec9
		item micro_uzi
		item shotgun
		item grenade
		item armour
		item mp5
		item sawnoff
		item pistol_silenced
		item satchel_charge
		item countryrifle
		item sniperrifle
		item ak47
		item m4
		item desert_eagle		
		item spas12
	end

	section ammun3
		type weapons
		item pistol
		item tec9
		item micro_uzi
		item shotgun
		item grenade
		item armour
		item mp5
		item sawnoff
		item pistol_silenced
		item satchel_charge
		item countryrifle
		item sniperrifle
		item ak47
		item m4
		item desert_eagle		
		item spas12	
	end
	
	section ammun4
		type weapons
		item pistol
		item tec9
		item micro_uzi
		item shotgun
		item grenade
		item armour
		item mp5
		item sawnoff
		item pistol_silenced
		item satchel_charge
		item countryrifle
		item sniperrifle
		item ak47
		item m4
		item desert_eagle		
		item spas12	
	end

	section ammun5 # countryside one
		type weapons
		item pistol
		item tec9
		item micro_uzi
		item shotgun
		item grenade
		item armour
		item mp5
		item sawnoff
		item pistol_silenced
		item satchel_charge
		item countryrifle
		item sniperrifle
		item ak47
		item m4
		item desert_eagle		
		item spas12
	end

	section tattoo # tattoo shop
		type tattoos
		item 4rip
		item 5gun		
		item 6africa
		item 7cross3
		item 8sa
		item 8westside
		item 8santos
		item 8gun	
		item 9gun	
		item 9bullet
		item 10ls
		item 10ls2
		item 10ls3
		item 10ls4
		item 10ls5			
		item 11grove
		item 11grove2
		item 11grove3
		item 12angels
		item 12dagger		
	end

	section tatto2 # tattoo shop
		type tattoos
		item 4weed
		item 5cross2
		item 6aztec
	   	item 6clown
		item 7cross
		item 7cross2
		item 8sa2
		item 8sa3  
		item 9gun
	   	item 9rasta
		item 10weed
		item 11jail
		item 11godsgift
		item 12mayabird
		item 12mayaface		
	end

	section tatto3 # tattoo shop
		type tattoos
		item 4spider
		item 5cross
		item 5cross3
		item 6crown
		item 7mary
		item 8poker
		item 9crown
		item 9homeboy
		item 10og
		item 11dice
		item 11dice2
		item 12bandit
		item 12cross7	
	end
		
	section barbers # Barber shop
		type haircuts
		item player_face
		item tash
		item goatee
		item beard
		item afro
		item afrotash
		item afrogoatee   
		item afrobeard
		item flattop
		item jhericurl
		item cornrows
		item highfade
	end
		
	section barber2 # Barber shop 2
		type haircuts
		item player_face
		item hairblond
		item hairpink					
		item afroblond
		item cornrowsb
		item highafro
		item wedge
		item tramline
		item groovecut
		item mohawk	
		item mohawkblond
		item mohawkpink
	end
	
	section barber3 # Barber shop 3
		type haircuts
		item player_face
		item hairred
		item hairblue
		item hairgreen
		item bald
		item baldtash
		item baldgoatee
		item baldbeard
		item slope			   
		item mohawkbeard
		item elvishair
	end

	section carmod1 # Normal Cars
	type CarMods
		item bnt_b_sc_l		
		item bnt_b_sc_m		
		item bnt_b_sc_p_l		
		item bnt_b_sc_p_m		
		item bntl_b_ov		
		item bntl_b_sq		
		item exh_b_l			
		item exh_b_m					
		item exh_b_s					
		item exh_b_t		
		item exh_b_ts				
		item lgt_b_rspt		     
		item lgt_b_sspt
		item nto_b_s				
		item nto_b_l		   							
		item nto_b_tw   			
		item rf_b_sc_r  			 
		item spl_b_bab_m			
		item spl_b_bar_l			
		item spl_b_bar_m				
		item spl_b_bbb_m			
		item spl_b_bbr_l				
		item spl_b_bbr_m					
		item spl_b_mab_m				
		item spl_b_mar_m
		item wg_l_b_ssk
		item wg_r_b_ssk
		item wheel_gn1
		item wheel_gn2
		item wheel_gn3
		item wheel_gn4
		item wheel_gn5
		item wheel_or1
		item wheel_sr3
		item wheel_sr4 
		item wheel_lr3
		item wheel_lr4
		item stereo
		item hydralics
	end

	section carmod2 # Lowriders
	type CarMods
		item rf_lr_sv1
		item rf_lr_sv2
		item fbmp_lr_sv1
		item fbmp_lr_sv2
		item rbmp_lr_sv1
		item rbmp_lr_sv2
		item exh_lr_sv1
		item exh_lr_sv2
	   	item wg_l_lr_sv		# END OF SAVANNA
		item rf_lr_bl1
  		item rf_lr_bl2
  		item rbmp_lr_bl1
		item rbmp_lr_bl2
		item fbmp_lr_bl1
		item fbmp_lr_bl2
		item exh_lr_bl1
		item exh_lr_bl2
		item wg_l_lr_bl1			# END OF BLADE
		item exh_lr_br1
		item exh_lr_br2
		item fbmp_lr_br1
		item fbmp_lr_br2
		item rbmp_lr_br1
		item rbmp_lr_br2
		item wg_l_lr_br1		# END OF BROADWAY
		item exh_lr_rem1
		item exh_lr_rem2
		item fbmp_lr_rem1
		item fbmp_lr_rem2
		item misc_c_lr_rem1
		item misc_c_lr_rem2
		item misc_c_lr_rem3
		item rbmp_lr_rem1
		item rbmp_lr_rem2
		item wg_l_lr_rem1
		item wg_l_lr_rem2 		# END OF REMMINGTON
		item exh_lr_slv1
		item exh_lr_slv2
		item fbmp_lr_slv1
		item fbb_lr_slv1
		item fbb_lr_slv2
		item bbb_lr_slv1
		item bbb_lr_slv2
		item wg_l_lr_slv1
		item wg_l_lr_slv2		# END OF SLAMVAN
		item exh_lr_t1
		item exh_lr_t2
		item fbmp_lr_t1
		item fbmp_lr_t2
		item rbmp_lr_t1
		item rbmp_lr_t2
		item wg_l_lr_t1			# END OF TORNADO
		item wheel_lr1
		item wheel_lr2
		item wheel_lr3
		item wheel_lr4
		item wheel_lr5
		item wheel_sr1
		item wheel_sr2
		item wheel_gn4
		item wheel_gn5
		item stereo
		item hydralics
		item nto_b_s
		item nto_b_l				
		item nto_b_tw
	end

	section carmod3 # Street Racers
	type CarMods
		item exh_a_s
		item exh_c_s
		item fbmp_a_s
		item fbmp_c_s
		item rbmp_a_s
		item rbmp_c_s
		item rf_a_s
		item rf_c_s
		item spl_a_s_b
		item spl_c_s_b
		item wg_l_a_s
		item wg_l_c_s
		item exh_a_f
		item exh_c_f
		item fbmp_a_f
		item fbmp_c_f
		item rbmp_a_f
		item rbmp_c_f
		item rf_a_f
		item rf_c_f
		item spl_a_f_r
		item spl_c_f_r
		item wg_l_a_f
		item wg_l_c_f
		item exh_a_l
		item exh_c_l
		item fbmp_a_l
		item fbmp_c_l
		item rbmp_a_l
		item rbmp_c_l
		item rf_a_l
		item rf_c_l
		item spl_a_l_b
		item spl_c_l_b
		item wg_l_a_l
		item wg_l_c_l
		item exh_a_j
		item exh_c_j
		item fbmp_a_j
		item fbmp_c_j
		item rbmp_a_j
		item rbmp_c_j
		item rf_a_j		
		item rf_c_j 
		item spl_a_j_b
		item spl_c_j_b
		item spl_b_bar_m
		item spl_b_mab_m
		item wg_l_a_j
		item wg_l_c_j
		item exh_a_u
		item exh_c_u
		item fbmp_a_u
		item fbmp_c_u
		item rbmp_a_u
		item rbmp_c_u
		item rf_a_u
		item rf_c_u
		item spl_a_u_b
		item spl_c_u_b
		item wg_l_a_u
		item wg_l_c_u
		item exh_a_st
		item exh_c_st
		item fbmp_a_st
		item fbmp_c_st
		item rbmp_a_st
		item rbmp_c_st
		item rf_a_st
		item rf_c_st
		item spl_a_st_r
		item spl_c_st_r
		item wg_l_a_st
		item wg_l_c_st
		item wheel_sr1
		item wheel_sr2
		item wheel_sr3
		item wheel_sr4
		item wheel_sr5
		item wheel_sr6
		item wheel_lr1
		item wheel_lr2
		item wheel_gn1
		item wheel_gn2
		item stereo
		item hydralics
		item nto_b_s
		item nto_b_l			
		item nto_b_tw
	end
	
	#INTERIORS THAT MIGHT NOT GET USED.
	
	 
	 			
	section FDrest # restuarant swank
		type food
		item pizzalow					
		item pizzamed					
		item pizzahigh
	end

end
