kmb_container_blue	5000.0,		10000.0		0.99,		0.001,		50.0,		700.0,  0.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01, 	0.07,	0,	0
KMB_CONTAINER_OPEN	5000.0,		10000.0		0.99,		0.001,		50.0,		700.0,  1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
kmb_rock		10.0,		10.0		0.99,		0.03,		50.0,		0.0,  	2.5,	0,	2,	1,	0,	0,	0.0, 0.0, 0.0,		none
kmb_plank		10.0,		40.0		0.99,		0.03,		50.0,		0.0,  	2.5,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
kmb_gimpdoor		99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,    1.0,	0,  	4,	1,	0,	0,	0.0, 0.0, 0.0,		none
la_fuckcar1,		1200.0,		1800.0 		0.99,		0.05,		50.0,		200.0,  1.0,    0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
la_fuckcar2,		1200.0,		1800.0 		0.99,		0.05,		50.0,		200.0,  1.0,    0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
k_poolq			10.0,		10.0		1.00,		0.2,		50.0,		0.0, 	0.1,	0,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
k_poolq2		10.0,		10.0		1.00,		0.2,		50.0,		0.0, 	0.1,	0,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
portaloo		50.0,		100.0		0.99,		0.05,		50.0,		100.0,	1.0,	0,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none
CJ_Dump2_LOW,		1000.0,		2500.0		0.99,		0.05,		30.0,		0.0,   	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
CJ_Dump1_LOW01,		250.0,		150.0  		0.99,		0.05,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
DYN_ROADBARRIER_5a,	250.0,		150.0  		0.99,		0.05,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
DYN_ROADBARRIER_5b,	250.0,		150.0  		0.99,		0.05,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
kmb_frontgate		99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			
BSKBALL_LAX		99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			
BSKBALLHUB_LAX01	99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			
NEIL_SLOT		99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
Ws_apgate		99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			
kb_barrel,		1000.0,		250.0  		0.99,		0.05,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
vegaslampost,		700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
CJ_SLOT_BANK		99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none

CJ_Dumpster3,		100.0,		100.0		0.99,		0.1,		50.0,		50.0,  	2.0,    0, 	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
CJ_Dumpster2,		100.0,		100.0		0.99,		0.1,		50.0,		50.0,  	2.0,    0, 	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none

BinNt01_LA,		100.0,		100.0		0.99,		0.1,		50.0,		50.0,  	2.0,    0, 	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
BinNt02_LA,		100.0,		100.0		0.99,		0.1,		50.0,		50.0,  	2.0,    0, 	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
BinNt03_LA,		100.0,		100.0		0.99,		0.1,		50.0,		50.0,  	2.0,    0, 	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none
BinNt04_LA,		100.0,		100.0		0.99,		0.1,		50.0,		50.0,  	2.0,    0, 	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none


CJ_ASHTRAY_b		10.0,		50.0   		0.99,		0.05,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
CJ_SHTROLLY		10.0,		50.0   		0.99,		0.05,		50.0,		0.0,    1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
Gay_dumpster,		1000.0,		2500.0		0.99,		0.05,		30.0,		0.0,   	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
bollard,			150.0,		50.0  		0.99,		0.03,		50.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
ws_ref_bollard,		150.0,		50.0  		0.99,		0.03,		10.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
ws_roadwarning_01,	150.0,		50.0  		0.99,		0.03,		10.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
ws_roadwarning_02,	150.0,		50.0  		0.99,		0.03,		10.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
ws_roadwarning_03,	150.0,		50.0  		0.99,		0.03,		10.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
ws_roadwarning_04,	150.0,		50.0  		0.99,		0.03,		10.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
ws_roadwarning_05,	150.0,		50.0  		0.99,		0.03,		10.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none
chinalamp_sf,		700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0



WS_floodlight,         	1500.0,        	12000.0        	0.99,          	0.05,           	50.0,           	280.0,  	1.0,    	200,    	1,      	0,     	 0,      	0,      	0.0, 0.0, 0.0,          	none                    1000.0, 0.0,   	0.0,    0.1,    0.07,   0,      0
WS_floodbeams,         	99999.0,          	99999.0		0.99,           	0.03,           	10.0,           	100.0,  	1.0,    	20,      	0,      	0,     	 0,      	0,	0.0, 0.0, 0.0,          	none



;
;**************************************************breakables*****************************************************************************************
;																										<----------------- Breakable Info ------------------>
;Name			Mass		TurnMass	AirResistance	Elasticity	PercSubmerged	Uproot	CDMult	CDEff	SpCDR	CamAv	Expl								 	       needs set if I >= 200														 			       needs set if I >= 200
;A			B		C		D		E		F		G	H	I	J	K	L	FX_TYPE	FX_OFFSET		FX_NAME			B-SM	B-VX	B-VY	B-VZ	B-VR	B-GUN	B_SPK								
;
rockbrkq		800.0,		800.0,		0.99,		0.05,		80.0,		9999.0, 2.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		coke_puff		22000.0, 0.08, 	0.08, 	0.08, 	0.018,	1,	0
;p_rubble04col		800.0,		800.0,		0.99,		0.05,		80.0,		9999.0, 2.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			22000.0, 0.05, 	0.05, 	0.05, 	0.03,	1,	0
;p_rubble05col		800.0,		800.0,		0.99,		0.05,		80.0,		9999.0, 2.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			22000.0, 0.05, 	0.05, 	0.05, 	0.03,	1,	0
;p_rubble04bcol		800.0,		800.0,		0.99,		0.05,		80.0,		9999.0, 2.0,    200,	4,	1, 	0,	0,	0.0, 0.0, 0.0,		none			22000.0, 0.05, 	0.05, 	0.05, 	0.03,	1,	0
;this might not be a good idea, these are the procedural rocks^^^^^^^^
smashboxpile		50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
propcollecttable,	25.0,		50.0  		0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1,	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
propwineglass1,		25.0,		50.0  		0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1,	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
propbeerglass1,		25.0,		50.0  		0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1,	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
propwinebotl2,		25.0,		50.0  		0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1,	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
propvodkabotl1,		25.0,		50.0  		0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1,	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
propwinebotl1,		25.0,		50.0  		0.99,		0.03,		50.0,		10.0,  	2.0,  	200,	2,	1,	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
mlamppost		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
traincross1		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
Streetlamp2 		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
Streetlamp1 		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
lampost_coast		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
lamppost1,		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
lamppost2,		1250.0,		12500.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
lamppost3,		700.0,		6000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
trafficlight1,		1500.0,		12000.0		0.99,		0.05,		50.0,		280.0,	1.0,    200,	1,	0, 	0,	0,	0.0, 0.0, 0.0,		none			100.0, 0.0, 	0.0, 	0.1, 	0.07,	0,	0
doublestreetlght	1700.0,		7000.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	0,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
MTraffic4,		700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
MTraffic1,		700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
MTraffic2,		700.0,		700.0		0.99,		0.05,		50.0,		240.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
newstandnew1 		50.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			113.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
newstandnew2 		50.0,		100.0		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			113.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
newstandnew3 		50.0,		100.0		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			113.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
newstandnew4 		50.0,		100.0		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			113.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
newstandnew5 		50.0,		100.0		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			113.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
Mpostbox1 		200.0,		150.0 		0.99,		0.03,		50.0,		100.0,	1.0,	0,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			
parkingmeterg 		30.0,		50.0   		0.99,		0.05,		50.0,		100.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
palette,		50.0,		150.0  		0.99,		0.05,		50.0,		0.0,    1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
roadworkbarrier1,  	30.0,		50.0   		0.99,		0.04,		50.0,		0.0,    1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
bussign1,		30.0,		50.0   		0.99,		0.05,		50.0,		100.0,  1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
parkbench1,		50.0,		100.0  		0.99,		0.05,		50.0,		5.0,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
parktable1, 		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
lounger, 		99999.0,	99999.0  	0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
gardenbencha		50.0,		100.0  		0.99,		0.05,		50.0,		5.0,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
Barrierm		50.0,		100.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
oldwoodpanel		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc01		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc02		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc03		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc04		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc05		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc06		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc07		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc08		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc09		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
des_ghotfenc10		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
cxrf_corpanel		1500.0,		12000.0 	0.99,		0.05,		50.0,		1500.0, 1.0,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
grasshouse 		50.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	202,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
grassplant 		50.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	1,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			
privatesign1 		200.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
privatesign2 		200.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1, 	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
privatesign3 		200.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			151.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
privatesign4 		200.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1, 	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
cxreffencesld		150.0,		150.0  		0.99,		0.05,		50.0,		1000.0, 0.7,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
cxreffence		150.0,		150.0  		0.99,		0.05,		50.0,		1000.0, 0.7,	200,	0,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
portakabin,		99999.0,	99999.0 	0.99,		0.05,		50.0,		0.0,    0.01,   200,	0,	2, 	0,	0,	0.0, 0.0, 0.0,		none			5000.0, 0.01, 	0.01, 	0.01, 	0.07,	0,	0

kmb_mine 		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	0.1,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.0, 	0.00,	0,	1
police_barrier 		600.0,		4000.0		0.99,		0.05,		50.0,		240.0,	1.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	1
mil_samsite,		99999.0,	99999.0		0.99,		0.05,		50.0,		240.0,	0.1,	200,	1,	1, 	1,	2,	0.0, 0.0, 0.0,		explosion_medium	100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
samsite_SFXRF,		99999.0,	99999.0		0.99,		0.05,		50.0,		240.0,	0.1,	200,	1,	1, 	1,	2,	0.0, 0.0, 0.0,		explosion_medium	100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
dyno_box_B		99999.0,	99999.0 	0.99,		0.04,		50.0,		0.0,  	0.0,	200,	4,	1,	0,	0,	0.0, 0.0, 0.0,		none			0.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
traincross2		50.0,		100.0  		0.99,		0.05,		50.0,		0.2,    1.0,    200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			115.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
SW_haybreak02,		50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
kmb_padlock,		99999.0,	150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
kmb_shutter_smash	50000.0,	50000.0 	0.99,		0.05,		50.0,		5000.0, 0.21,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
pol_comp_gate	 	50000.0,	50000.0 	0.99,		0.05,		50.0,		5000.0, 0.21,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
des_warewin,		50000.0,	500000.0 	0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
a51_panel,		50000.0,	500000.0 	0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
kmb_netting,		50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
cos_pizskyglas01,	50000.0,	500000.0 	0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
imy_bbox		50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	20,	20,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
rider1_door,		50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
kb_chr_tbl_test,	50000.0,	500000.0 	0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
kb_canopy_test,		50000.0,	500000.0 	0.99,		0.03,		50.0,		10.0,  	2.0,    200,	2,	1, 	0,	0,	0.0, 0.0, 0.0,		none			3.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
mtb_banner1		150.0,		150.0  		0.99,		0.05,		50.0,		1000.0, 1.0,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
freezer_door	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	0,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	0,	0
target_rleg	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
target_lleg	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
target_ltorso	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
target_rtorso	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
target_larm	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
target_rarm	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
target_head	 	50.0,		150.0  		0.99,		0.05,		50.0,		200.0,  0.3,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
drv_in_spkrs		150.0,		150.0  		0.99,		0.05,		50.0,		1000.0, 1.0,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			100.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
lxr_motel_doorsim	99999.0,	150.0  		0.99,		0.05,		50.0,		200.0,  1.0,	200,	0,	1, 	0,	0,	0.0, 0.0, 0.0,		none			150.0, 	0.0, 	0.0, 	0.1, 	0.07,	1,	0
motel_skylite01		50.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	202,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			1.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
motel_skylite02		50.0,		100.0  		0.99,		0.05,		50.0,		1000.0,	2.0,	202,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			1.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
comp_wood_gate		50.0,		100.0		0.99,		0.05,		50.0,		1000.0,	2.0,	200,	1,	1,	0,	0,	0.0, 0.0, 0.0,		none			113.0, 	0.0, 	0.0, 	0.1, 	0.07,	2,	0
imy_skylight      	50.0,       	100.0      	0.99,       	0.05,       	50.0,       	1000.0, 2.0,    202,    1,  	1,  	0,  	0,  	0.0, 0.0, 0.0,      	none            	1.0,    0.0,    0.0,    0.1,    0.07,   2,  	0
